,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,79.199997,80.160004,78.860001,79.82,79.522324,3375600
1,2021-11-02,80.169998,80.82,79.339996,80.290001,79.99057,2152200
2,2021-11-03,80.360001,80.940002,79.580002,80.040001,79.741501,1648900
3,2021-11-04,80.089996,80.230003,77.849998,78.309998,78.017952,2638900
4,2021-11-05,78.150002,79.300003,77.760002,78.040001,77.748962,2606800
5,2021-11-08,78.32,79.089996,77.82,78.739998,78.44635,1626400
6,2021-11-09,78.650002,78.699997,77.559998,77.699997,77.410225,2476800
7,2021-11-10,77.790001,79.57,77.790001,79.019997,78.725304,2494400
8,2021-11-11,79.059998,79.339996,78.68,79.160004,78.864792,1776100
9,2021-11-12,79.57,79.709999,79.010002,79.459999,79.163666,1216200
10,2021-11-15,79.580002,79.709999,78.660004,79.550003,79.253334,1609700
11,2021-11-16,79.32,79.949997,79.190002,79.309998,79.014221,1978100
12,2021-11-17,79.220001,80.150002,78.709999,79.580002,79.283218,2249700
13,2021-11-18,80.0,80.029999,79.089996,79.110001,78.814972,2099000
14,2021-11-19,79.419998,79.629997,78.760002,79.260002,78.964417,2381400
