,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,20.35,21.24,20.26,21.16,21.029228,3349200
1,2021-11-02,21.25,21.25,20.870001,20.93,20.800652,3076400
2,2021-11-03,20.83,21.18,20.780001,20.93,20.800652,4097300
3,2021-11-04,20.969999,21.209999,20.639999,20.83,20.701269,2259000
4,2021-11-05,21.16,21.41,21.040001,21.34,21.208117,3332200
5,2021-11-08,21.440001,21.540001,20.65,20.82,20.69133,4302500
6,2021-11-09,20.790001,21.219999,20.790001,21.09,20.959661,7537300
7,2021-11-10,20.98,21.73,20.92,21.17,21.039167,9339000
8,2021-11-11,21.16,21.43,20.879999,21.07,20.939785,4128100
9,2021-11-12,21.16,21.16,20.879999,21.09,20.959661,3961900
10,2021-11-15,21.17,21.709999,21.15,21.65,21.516201,3468300
11,2021-11-16,21.690001,21.959999,21.540001,21.84,21.705027,2869800
12,2021-11-17,21.700001,21.940001,21.57,21.91,21.834578,2253400
13,2021-11-18,22.07,22.09,21.09,21.17,21.097126,2233500
14,2021-11-19,21.1,21.129999,20.9,20.959999,20.887848,1419700
