,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,94.639999,94.639999,93.400002,93.419998,93.419998,3513400
1,2021-11-02,93.620003,94.220001,92.900002,94.019997,94.019997,3480000
2,2021-11-03,93.910004,94.809998,93.519997,94.730003,94.730003,2463500
3,2021-11-04,94.410004,94.510002,93.309998,93.720001,93.720001,2332400
4,2021-11-05,94.25,95.25,94.129997,94.300003,94.300003,2784100
5,2021-11-08,94.580002,94.830002,92.790001,92.889999,92.889999,4623600
6,2021-11-09,93.269997,94.349998,92.580002,93.669998,93.669998,4050800
7,2021-11-10,94.190002,94.57,93.860001,94.379997,94.379997,3450400
8,2021-11-11,94.650002,95.169998,94.410004,95.0,95.0,3580700
9,2021-11-12,95.459999,95.940002,94.720001,94.760002,94.760002,3110200
10,2021-11-15,95.0,95.529999,94.830002,95.360001,95.360001,2543100
11,2021-11-16,95.129997,95.339996,92.980003,93.07,93.07,3960000
12,2021-11-17,93.050003,93.900002,92.849998,93.589996,93.589996,5320300
13,2021-11-18,93.260002,93.419998,90.980003,91.550003,91.550003,5606700
14,2021-11-19,91.839996,91.839996,89.470001,90.400002,90.400002,5700900
