,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,25.629999,26.559999,25.629999,26.530001,26.356602,4024900
1,2021-11-02,26.629999,26.82,26.02,26.290001,26.118172,4054900
2,2021-11-03,26.129999,26.65,26.07,26.469999,26.296993,2761300
3,2021-11-04,26.389999,26.440001,25.639999,25.93,25.760523,2506400
4,2021-11-05,26.290001,26.59,25.860001,25.98,25.810196,3405300
5,2021-11-08,26.27,26.450001,26.030001,26.26,26.088366,3624500
6,2021-11-09,26.01,26.360001,25.790001,26.01,25.84,1847500
7,2021-11-10,25.82,25.950001,25.4,25.530001,25.530001,2286800
8,2021-11-11,25.549999,25.9,25.440001,25.809999,25.809999,1658200
9,2021-11-12,25.879999,26.26,25.76,26.16,26.16,2256500
10,2021-11-15,26.299999,26.469999,26.09,26.110001,26.110001,2108500
11,2021-11-16,26.049999,26.16,25.65,25.690001,25.690001,2687400
12,2021-11-17,25.59,25.620001,24.75,24.940001,24.940001,3354500
13,2021-11-18,25.049999,25.129999,24.42,24.540001,24.540001,2199000
14,2021-11-19,24.129999,24.299999,23.93,24.15,24.15,3436200
