,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,56.52,56.91,56.07,56.849998,56.436966,982500
1,2021-11-02,57.0,57.220001,56.48,57.080002,56.665298,1089200
2,2021-11-03,57.16,57.529999,56.130001,56.43,56.02002,958900
3,2021-11-04,56.389999,56.779999,54.950001,55.650002,55.245686,1421400
4,2021-11-05,56.889999,57.110001,55.700001,56.419998,56.01009,1864900
5,2021-11-08,56.419998,56.419998,54.91,55.279999,54.878372,1320200
6,2021-11-09,55.360001,55.650002,55.02,55.43,55.027283,841100
7,2021-11-10,55.650002,56.119999,55.459999,56.080002,55.672562,947800
8,2021-11-11,56.0,56.0,54.900002,55.310001,54.908157,989200
9,2021-11-12,55.310001,55.450001,54.900002,55.290001,54.888302,831500
10,2021-11-15,55.459999,56.259998,55.34,56.240002,55.831398,1341200
11,2021-11-16,56.450001,56.740002,55.869999,55.990002,55.583218,1365800
12,2021-11-17,55.82,56.23,55.25,56.110001,55.702343,1319500
13,2021-11-18,55.98,56.209999,55.07,55.25,54.848591,1335800
14,2021-11-19,55.580002,57.029999,55.43,56.790001,56.377403,3359900
