,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,17.32,17.780001,17.26,17.719999,17.555058,6657800
1,2021-11-02,17.65,17.950001,17.610001,17.82,17.654127,5606400
2,2021-11-03,17.780001,18.6,17.690001,18.58,18.407053,5804800
3,2021-11-04,18.469999,18.469999,17.77,17.9,17.733383,6347500
4,2021-11-05,18.059999,18.24,17.85,17.969999,17.802731,5350800
5,2021-11-08,18.07,18.24,17.959999,18.120001,17.951336,7775200
6,2021-11-09,18.01,18.030001,17.76,17.9,17.733383,6327400
7,2021-11-10,17.889999,18.190001,17.889999,18.08,17.911707,4604500
8,2021-11-11,18.049999,18.469999,18.02,18.4,18.228729,4768700
9,2021-11-12,18.360001,18.58,18.23,18.459999,18.28817,5006800
10,2021-11-15,18.549999,18.76,18.450001,18.549999,18.377333,3756900
11,2021-11-16,18.52,18.68,18.4,18.549999,18.377333,4276100
12,2021-11-17,18.469999,18.67,18.32,18.629999,18.456587,3687100
13,2021-11-18,18.68,18.799999,18.299999,18.440001,18.268356,7123500
14,2021-11-19,18.09,18.35,17.84,18.15,17.981056,3755700
