,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,44.110001,45.330002,43.860001,45.18,44.830723,1574900
1,2021-11-02,45.049999,45.779999,44.68,45.610001,45.257401,1605300
2,2021-11-03,45.610001,47.779999,45.240002,46.849998,46.487812,2855200
3,2021-11-04,46.66,46.91,45.330002,46.209999,45.85276,1646200
4,2021-11-05,46.610001,47.049999,46.18,46.610001,46.249668,1360400
5,2021-11-08,46.669998,46.860001,45.799999,46.09,45.733688,1209600
6,2021-11-09,45.98,46.259998,45.380001,45.689999,45.336781,774400
7,2021-11-10,45.959999,46.43,45.57,46.040001,45.684074,1106000
8,2021-11-11,46.0,47.52,45.880001,47.34,46.974026,1166400
9,2021-11-12,47.34,47.900002,46.77,47.599998,47.232014,1249800
10,2021-11-15,47.880001,49.34,47.650002,49.209999,48.829567,1714400
11,2021-11-16,49.5,49.650002,48.220001,48.23,47.857143,1379300
12,2021-11-17,47.990002,48.099998,47.400002,47.720001,47.351089,1032200
13,2021-11-18,47.529999,47.580002,46.439999,46.52,46.160366,1565700
14,2021-11-19,46.290001,46.470001,45.549999,45.91,45.55508,1069200
