,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,226.289993,228.009995,223.460007,225.110001,224.168671,733800
1,2021-11-02,225.089996,228.559998,224.5,226.770004,225.821732,397400
2,2021-11-03,226.720001,232.0,226.720001,230.960007,229.994217,635300
3,2021-11-04,231.009995,232.699997,228.809998,230.089996,229.127853,543100
4,2021-11-05,231.220001,232.119995,228.089996,229.729996,228.769348,491800
5,2021-11-08,229.550003,230.300003,224.559998,227.910004,226.95697,486700
6,2021-11-09,228.009995,233.589996,228.009995,232.389999,231.418228,587800
7,2021-11-10,233.330002,236.050003,232.470001,234.770004,233.788284,457700
8,2021-11-11,234.330002,240.960007,234.330002,238.449997,237.452896,771200
9,2021-11-12,239.389999,240.089996,237.199997,239.039993,238.040421,775700
10,2021-11-15,240.020004,243.050003,239.5,241.910004,240.898422,1085400
11,2021-11-16,238.779999,239.910004,230.270004,235.690002,234.704437,1585200
12,2021-11-17,237.300003,239.720001,231.389999,232.550003,231.57756,771300
13,2021-11-18,232.550003,233.169998,229.0,231.919998,230.950195,663600
14,2021-11-19,231.669998,231.880005,228.270004,230.0,229.038223,574400
