,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,161.910004,162.470001,160.779999,161.449997,160.771973,296300
1,2021-11-02,161.639999,162.309998,160.490005,161.699997,161.02092,295800
2,2021-11-03,161.369995,168.380005,161.119995,165.490005,164.795013,595100
3,2021-11-04,164.869995,165.240005,162.630005,164.229996,163.540298,304600
4,2021-11-05,165.330002,167.139999,160.820007,162.539993,161.857391,478100
5,2021-11-08,163.190002,163.830002,160.919998,161.259995,160.582764,343000
6,2021-11-09,160.880005,160.910004,158.729996,160.429993,159.756241,376800
7,2021-11-10,160.429993,161.610001,158.279999,159.669998,158.999451,496300
8,2021-11-11,159.289993,161.539993,157.929993,160.419998,159.746292,402300
9,2021-11-12,160.419998,160.800003,158.350006,160.220001,159.547134,344100
10,2021-11-15,160.960007,161.479996,159.570007,160.110001,159.437592,394300
11,2021-11-16,160.259995,161.839996,159.990005,160.559998,159.885712,303700
12,2021-11-17,160.559998,161.520004,158.919998,161.029999,160.353729,232600
13,2021-11-18,161.229996,161.789993,159.479996,160.240005,159.567062,351000
14,2021-11-19,159.770004,159.880005,157.860001,159.479996,158.810242,274100
