,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,204.610001,204.610001,197.380005,201.369995,201.369995,684300
1,2021-11-02,202.139999,204.080002,201.389999,203.440002,203.440002,495000
2,2021-11-03,203.669998,204.559998,202.220001,203.410004,203.410004,505400
3,2021-11-04,203.679993,203.729996,198.850006,200.479996,200.479996,381100
4,2021-11-05,201.710007,203.399994,201.160004,202.350006,202.350006,387200
5,2021-11-08,202.929993,202.929993,200.110001,201.759995,201.759995,324000
6,2021-11-09,202.169998,202.899994,201.210007,202.550003,202.550003,268500
7,2021-11-10,202.0,203.410004,200.0,202.800003,202.800003,458600
8,2021-11-11,202.740005,203.539993,201.5,203.490005,203.490005,336700
9,2021-11-12,203.979996,205.970001,203.039993,205.039993,205.039993,314500
10,2021-11-15,205.429993,206.149994,203.610001,206.100006,206.100006,384200
11,2021-11-16,206.100006,206.830002,203.350006,204.529999,204.529999,408500
12,2021-11-17,203.649994,204.570007,197.919998,204.289993,204.289993,431100
13,2021-11-18,205.070007,205.979996,203.520004,204.039993,204.039993,364300
14,2021-11-19,204.529999,204.679993,201.020004,201.339996,201.339996,584500
