,Date,Open,High,Low,Close,Adj Close,Volume
0,2021-11-01,23.65,23.77,22.9,23.559999,23.318735,4450200
1,2021-11-02,23.709999,24.32,23.23,23.870001,23.625561,3974100
2,2021-11-03,23.74,24.280001,23.74,24.1,23.853207,2911200
3,2021-11-04,24.23,24.27,23.59,23.74,23.496891,1941500
4,2021-11-05,23.98,24.35,23.879999,24.129999,23.882898,1948700
5,2021-11-08,24.24,24.48,24.15,24.42,24.16993,2316300
6,2021-11-09,24.25,24.620001,24.25,24.469999,24.219416,1711200
7,2021-11-10,24.35,24.700001,24.07,24.110001,23.863104,1728600
8,2021-11-11,24.15,24.450001,24.08,24.33,24.080851,1106900
9,2021-11-12,24.4,24.73,24.219999,24.26,24.011568,1447800
10,2021-11-15,24.459999,24.5,23.889999,23.959999,23.714638,1485900
11,2021-11-16,23.969999,24.1,23.629999,23.65,23.407814,2409000
12,2021-11-17,23.41,23.700001,23.290001,23.450001,23.209862,1693900
13,2021-11-18,23.459999,23.700001,22.51,22.68,22.447746,3194000
14,2021-11-19,22.540001,22.790001,22.299999,22.67,22.437849,2039700
